ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1228	"ENSMUSG00000104713"	"Gbp6"	chr5	-	105280074	105280564	105280074	105280271	105280454	105280564
1229	"ENSMUSG00000024177"	"Nme4"	chr17	-	26093616	26093960	26093616	26093729	26093858	26093960
1230	"ENSMUSG00000024177"	"Nme4"	chr17	-	26093616	26094270	26093616	26093729	26094136	26094270
1231	"ENSMUSG00000033880"	"Lgals3bp"	chr11	-	118398120	118398571	118398120	118398252	118398379	118398571
1232	"ENSMUSG00000046032"	"Snx12"	chrX	-	101211958	101213864	101211958	101212346	101213773	101213864
1233	"ENSMUSG00000029291"	"Rufy3"	chr5	+	88614940	88616579	88614940	88615114	88616461	88616579
1234	"ENSMUSG00000006301"	"Tmbim1"	chr1	-	74291430	74291734	74291430	74291468	74291694	74291734
1235	"ENSMUSG00000006301"	"Tmbim1"	chr1	-	74291694	74292888	74291694	74291734	74292834	74292888
1236	"ENSMUSG00000003779"	"Kif20a"	chr18	+	34628384	34628579	34628384	34628422	34628504	34628579
1237	"ENSMUSG00000003779"	"Kif20a"	chr18	+	34628674	34628953	34628674	34628786	34628884	34628953
1238	"ENSMUSG00000028114"	"Mettl14"	chr3	-	123368296	123371485	123368296	123369690	123371274	123371485
1239	"ENSMUSG00000110206"	"Flt3l"	chr7	-	45132227	45134026	45132227	45132412	45133881	45134026
1240	"ENSMUSG00000110206"	"Flt3l"	chr7	-	45132227	45134026	45132227	45132412	45133897	45134026
1241	"ENSMUSG00000040479"	"Dgkz"	chr2	-	91933742	91934089	91933742	91933842	91934055	91934089
1242	"ENSMUSG00000029155"	"Spata18"	chr5	+	73675215	73675339	73675215	73675330	73675332	73675339
1243	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44841982	44842300	44841982	44842099	44842185	44842300
1244	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44841982	44842300	44841982	44842099	44842202	44842300
1245	"ENSMUSG00000038520"	"Tbc1d17"	chr7	-	44842815	44843111	44842815	44842916	44842994	44843111
1246	"ENSMUSG00000075065"	"Olfr1270"	chr2	-	90145254	90150045	90145254	90148921	90149089	90150045
1247	"ENSMUSG00000030180"	"Kdm5a"	chr6	+	120427728	120428377	120427728	120427872	120428217	120428377
1248	"ENSMUSG00000041119"	"Pde9a"	chr17	+	31459900	31460261	31459900	31460005	31460178	31460261
1249	"ENSMUSG00000019139"	"Isyna1"	chr8	+	70594480	70594748	70594480	70594543	70594619	70594748
1250	"ENSMUSG00000019139"	"Isyna1"	chr8	+	70594619	70594984	70594619	70594748	70594822	70594984
1251	"ENSMUSG00000019139"	"Isyna1"	chr8	+	70595138	70595554	70595138	70595271	70595360	70595554
1252	"ENSMUSG00000030763"	"Lcmt1"	chr7	+	123421537	123422798	123421537	123421639	123422706	123422798
1253	"ENSMUSG00000030979"	"Uros"	chr7	-	133690507	133691166	133690507	133690593	133691085	133691166
1254	"ENSMUSG00000048307"	"Ankrd46"	chr15	-	36483980	36486127	36483980	36484139	36485794	36486127
1255	"ENSMUSG00000021235"	"Coq6"	chr12	+	84368142	84368709	84368142	84368201	84368585	84368709
1256	"ENSMUSG00000021235"	"Coq6"	chr12	+	84370255	84371031	84370255	84370354	84370923	84371031
1257	"ENSMUSG00000021235"	"Coq6"	chr12	+	84370255	84371031	84370255	84370386	84370923	84371031
1258	"ENSMUSG00000021235"	"Coq6"	chr12	+	84370255	84371558	84370255	84371031	84371450	84371558
1259	"ENSMUSG00000005958"	"Ephb3"	chr16	+	21214324	21214997	21214324	21214672	21214793	21214997
1260	"ENSMUSG00000005958"	"Ephb3"	chr16	+	21220419	21220894	21220419	21220542	21220646	21220894
1261	"ENSMUSG00000005958"	"Ephb3"	chr16	+	21221864	21222304	21221864	21222058	21222148	21222304
1262	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690516	84690947	84690516	84690572	84690772	84690947
1263	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690516	84690947	84690516	84690572	84690784	84690947
1264	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690516	84690947	84690516	84690572	84690801	84690947
1265	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84690516	84690947	84690516	84690572	84690810	84690947
1266	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84695427	84696975	84695427	84695540	84696826	84696975
1267	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84697114	84697348	84697114	84697201	84697268	84697348
1268	"ENSMUSG00000001909"	"Trmt1"	chr8	+	84699340	84699786	84699340	84699470	84699602	84699786
1269	"ENSMUSG00000098234"	"Snhg6"	chr1	-	9942024	9942391	9942024	9942149	9942322	9942391
1270	"ENSMUSG00000060397"	"Zfp128"	chr7	+	12884642	12885118	12884642	12884769	12885022	12885118
1271	"ENSMUSG00000001520"	"Nrip2"	chr6	+	128404934	128406572	128404934	128405084	128406489	128406572
1272	"ENSMUSG00000001520"	"Nrip2"	chr6	+	128407685	128408932	128407685	128407738	128407983	128408932
1273	"ENSMUSG00000001520"	"Nrip2"	chr6	+	128407685	128408932	128407685	128407738	128408204	128408932
1274	"ENSMUSG00000028716"	"Pdzk1ip1"	chr4	+	115088722	115089212	115088722	115088806	115089038	115089212
1275	"ENSMUSG00000028716"	"Pdzk1ip1"	chr4	+	115088707	115089212	115088707	115088776	115089079	115089212
1276	"ENSMUSG00000052133"	"Sema5b"	chr16	+	35659922	35660383	35659922	35660070	35660157	35660383
1277	"ENSMUSG00000044533"	"Rps2"	chr17	+	24720272	24720731	24720272	24720452	24720533	24720731
1278	"ENSMUSG00000028552"	"Eps15"	chr4	+	109361162	109361867	109361162	109361324	109361669	109361867
1279	"ENSMUSG00000057246"	"BC051142"	chr17	+	34421852	34421987	34421852	34421882	34421957	34421987
1280	"ENSMUSG00000057246"	"BC051142"	chr17	+	34459862	34460734	34459862	34460119	34460193	34460734
1281	"ENSMUSG00000115701"	"Vmn1r6"	chr6	+	56997242	56997818	56997242	56997370	56997750	56997818
1282	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21397968	21399250	21397968	21398136	21399112	21399250
1283	"ENSMUSG00000032178"	"Ilf3"	chr9	+	21397968	21399250	21397968	21398136	21399124	21399250
1284	"ENSMUSG00000004626"	"Stxbp2"	chr8	+	3633847	3634123	3633847	3633926	3634019	3634123
1285	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	119515577	119518279	119515577	119515709	119518138	119518279
1286	"ENSMUSG00000031835"	"Mbtps1"	chr8	-	119538843	119541694	119538843	119538960	119541584	119541694
1287	"ENSMUSG00000019194"	"Scn1b"	chr7	-	31116523	31117295	31116523	31117136	31117223	31117295
1288	"ENSMUSG00000005299"	"Letm1"	chr5	-	33745015	33746374	33745015	33745203	33746239	33746374
1289	"ENSMUSG00000024843"	"Chka"	chr19	+	3889879	3892213	3889879	3889988	3892106	3892213
1290	"ENSMUSG00000041482"	"Piezo2"	chr18	-	63021143	63022545	63021143	63021332	63022397	63022545
1291	"ENSMUSG00000073795"	"6430531B16Rik"	chr7	-	139978033	139978723	139978033	139978145	139978546	139978723
1292	"ENSMUSG00000020362"	"Cnot6"	chr11	-	49685086	49685352	49685086	49685155	49685247	49685352
1293	"ENSMUSG00000020362"	"Cnot6"	chr11	-	49685086	49685352	49685086	49685155	49685262	49685352
1294	"ENSMUSG00000034908"	"Sidt2"	chr9	-	45945143	45945359	45945143	45945210	45945285	45945359
1295	"ENSMUSG00000004394"	"Tmed4"	chr11	-	6274397	6274870	6274397	6274498	6274673	6274870
1296	"ENSMUSG00000033581"	"Igf2bp2"	chr16	-	22063581	22065167	22063581	22063713	22065092	22065167
1297	"ENSMUSG00000024858"	"Grk2"	chr19	-	4287557	4287985	4287557	4287694	4287822	4287985
1298	"ENSMUSG00000024858"	"Grk2"	chr19	-	4291238	4291641	4291238	4291330	4291589	4291641
1299	"ENSMUSG00000025060"	"Slk"	chr19	+	47622235	47622694	47622235	47622366	47622570	47622694
1300	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25353152	25354293	25353152	25353217	25354232	25354293
1301	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25354892	25355721	25354892	25355028	25355557	25355721
1302	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25355813	25356142	25355813	25355953	25356028	25356142
1303	"ENSMUSG00000069925"	"4932416K20Rik"	chr8	+	104795236	104798792	104795236	104797132	104797134	104798792
1304	"ENSMUSG00000022768"	"Ccdc116"	chr16	-	17139063	17142202	17139063	17140069	17141599	17142202
1305	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55506305	55507366	55506305	55506367	55507329	55507366
1306	"ENSMUSG00000021493"	"Pdlim7"	chr13	-	55507329	55507624	55507329	55507366	55507487	55507624
1307	"ENSMUSG00000047394"	"Odf3b"	chr15	-	89377448	89377872	89377448	89377589	89377731	89377872
1308	"ENSMUSG00000029386"	"Tctn2"	chr5	+	124598748	124599242	124598748	124598956	124599134	124599242
1309	"ENSMUSG00000029386"	"Tctn2"	chr5	+	124624317	124624472	124624317	124624334	124624335	124624472
1310	"ENSMUSG00000022210"	"Dhrs4"	chr14	+	55487092	55487311	55487092	55487163	55487259	55487311
1311	"ENSMUSG00000020640"	"Itsn2"	chr12	+	4711952	4712640	4711952	4712036	4712466	4712640
1312	"ENSMUSG00000024124"	"Prss30"	chr17	-	23973940	23974246	23973940	23974106	23974219	23974246
1313	"ENSMUSG00000024660"	"Incenp"	chr19	-	9877676	9878248	9877676	9877796	9878127	9878248
1314	"ENSMUSG00000029730"	"Mcm7"	chr5	-	138169348	138169724	138169348	138169473	138169559	138169724
1315	"ENSMUSG00000066372"	"Vmn2r65"	chr7	-	84943503	84947000	84943503	84943722	84946199	84947000
1316	"ENSMUSG00000033436"	"Armcx2"	chrX	-	134807453	134807725	134807453	134807513	134807620	134807725
1317	"ENSMUSG00000060407"	"Cyp2a12"	chr7	+	27031101	27032663	27031101	27031262	27032486	27032663
1318	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125024552	125024032	125024270	125024413	125024552
1319	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125024552	125024032	125024270	125024504	125024552
1320	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125025082	125024032	125024270	125024745	125025082
1321	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125025082	125024032	125024552	125024745	125025082
1322	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125024032	125025082	125024032	125024270	125024862	125025082
1323	"ENSMUSG00000035969"	"Rusc2"	chr4	+	43426227	43427088	43426227	43426365	43426447	43427088
1324	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	54907518	54908366	54907518	54907630	54907885	54908366
1325	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	54907518	54908366	54907518	54907630	54908260	54908366
1326	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	54907885	54908366	54907885	54908103	54908260	54908366
1327	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	54912241	54913103	54912241	54912730	54912866	54913103
1328	"ENSMUSG00000118047"	"4930554I06Rik"	chr19	+	21106256	21106458	21106256	21106323	21106405	21106458
1329	"ENSMUSG00000030058"	"Copg1"	chr6	+	87892632	87893953	87892632	87892719	87893795	87893953
1330	"ENSMUSG00000030058"	"Copg1"	chr6	+	87908535	87909802	87908535	87908633	87909663	87909802
1331	"ENSMUSG00000028467"	"Gba2"	chr4	-	43566927	43567916	43566927	43567467	43567724	43567916
1332	"ENSMUSG00000028467"	"Gba2"	chr4	-	43569180	43569955	43569180	43569285	43569488	43569955
1333	"ENSMUSG00000028467"	"Gba2"	chr4	-	43569488	43569955	43569488	43569661	43569829	43569955
1334	"ENSMUSG00000028467"	"Gba2"	chr4	-	43570036	43570448	43570036	43570190	43570345	43570448
1335	"ENSMUSG00000027639"	"Samhd1"	chr2	-	157099400	157101443	157099400	157099503	157101320	157101443
1336	"ENSMUSG00000017747"	"Ghdc"	chr11	-	100768013	100768289	100768013	100768147	100768217	100768289
1337	"ENSMUSG00000042759"	"Apobr"	chr7	+	126585375	126587811	126585375	126585465	126587536	126587811
1338	"ENSMUSG00000018800"	"Abca5"	chr11	-	110326559	110327936	110326559	110326721	110327731	110327936
1339	"ENSMUSG00000086290"	"Snhg12"	chr4	+	132310150	132310504	132310150	132310215	132310450	132310504
1340	"ENSMUSG00000086290"	"Snhg12"	chr4	+	132310150	132311024	132310150	132310504	132310833	132311024
1341	"ENSMUSG00000031532"	"Saraf"	chr8	+	34167718	34168611	34167718	34167857	34168456	34168611
1342	"ENSMUSG00000029208"	"Guf1"	chr5	+	69556952	69558296	69556952	69557165	69558184	69558296
1343	"ENSMUSG00000029208"	"Guf1"	chr5	+	69567127	69568497	69567127	69567261	69568395	69568497
1344	"ENSMUSG00000029032"	"Arhgef16"	chr4	-	154282005	154282645	154282005	154282080	154282515	154282645
1345	"ENSMUSG00000029032"	"Arhgef16"	chr4	-	154282515	154282912	154282515	154282645	154282759	154282912
1346	"ENSMUSG00000029032"	"Arhgef16"	chr4	-	154286918	154288013	154286918	154287088	154287967	154288013
1347	"ENSMUSG00000053841"	"Txlna"	chr4	-	129631279	129631710	129631279	129631354	129631590	129631710
1348	"ENSMUSG00000041798"	"Gck"	chr11	-	5900819	5901814	5900819	5901087	5901662	5901814
1349	"ENSMUSG00000032177"	"Pde4a"	chr9	+	21191326	21192431	21191326	21191518	21192394	21192431
1350	"ENSMUSG00000031171"	"Ftsj1"	chrX	-	8250395	8250638	8250395	8250486	8250568	8250638
1351	"ENSMUSG00000030824"	"Nucb1"	chr7	-	45495221	45495613	45495221	45495314	45495554	45495613
1352	"ENSMUSG00000029199"	"Lias"	chr5	+	65392219	65392389	65392219	65392243	65392334	65392389
1353	"ENSMUSG00000027184"	"Caprin1"	chr2	-	103775416	103775765	103775416	103775525	103775609	103775765
1354	"ENSMUSG00000018068"	"Ints2"	chr11	-	86242912	86244629	86242912	86243038	86244402	86244629
1355	"ENSMUSG00000040247"	"Tbc1d10c"	chr19	-	4188245	4188724	4188245	4188311	4188566	4188724
1356	"ENSMUSG00000047507"	"Baiap3"	chr17	-	25245136	25245395	25245136	25245245	25245315	25245395
1357	"ENSMUSG00000047507"	"Baiap3"	chr17	-	25247309	25247608	25247309	25247400	25247483	25247608
1358	"ENSMUSG00000026197"	"Zfand2b"	chr1	+	75168833	75169279	75168833	75168906	75169184	75169279
1359	"ENSMUSG00000026197"	"Zfand2b"	chr1	+	75170538	75170753	75170538	75170599	75170685	75170753
1360	"ENSMUSG00000094396"	"Vmn2r124"	chr17	+	18066503	18079732	18066503	18066627	18073300	18079732
1361	"ENSMUSG00000036661"	"Dennd3"	chr15	+	73568421	73568745	73568421	73568525	73568607	73568745
1362	"ENSMUSG00000095241"	"Gm5478"	chr15	-	101643795	101644441	101643795	101643830	101644220	101644441
1363	"ENSMUSG00000095241"	"Gm5478"	chr15	-	101644582	101645285	101644582	101644708	101645120	101645285
1364	"ENSMUSG00000016921"	"Srsf6"	chr2	+	162931993	162933550	162931993	162932142	162933425	162933550
1365	"ENSMUSG00000051113"	"Fam71e1"	chr7	+	44500149	44501133	44500149	44500438	44500967	44501133
1366	"ENSMUSG00000054874"	"Pcnx3"	chr19	-	5686626	5687218	5686626	5686666	5687118	5687218
1367	"ENSMUSG00000021893"	"Capn7"	chr14	+	31370701	31371984	31370701	31370794	31370877	31371984
1368	"ENSMUSG00000071202"	"Ccdc78"	chr17	+	25789238	25789852	25789238	25789318	25789785	25789852
1369	"ENSMUSG00000036932"	"Aifm1"	chrX	-	48483154	48484635	48483154	48483262	48484526	48484635
1370	"ENSMUSG00000054021"	"Sirt5"	chr13	+	43385497	43387656	43385497	43385613	43387049	43387656
1371	"ENSMUSG00000004100"	"Ppan"	chr9	+	20889337	20889684	20889337	20889439	20889633	20889684
1372	"ENSMUSG00000004100"	"Ppan"	chr9	+	20891082	20891365	20891082	20891206	20891286	20891365
1373	"ENSMUSG00000024903"	"Lao1"	chr4	+	118967094	118967489	118967094	118967163	118967352	118967489
1374	"ENSMUSG00000090862"	"Rps13"	chr7	-	116332928	116333774	116332928	116333098	116333695	116333774
1375	"ENSMUSG00000025478"	"Dpysl4"	chr7	+	139091861	139093667	139091861	139092026	139093605	139093667
1376	"ENSMUSG00000025478"	"Dpysl4"	chr7	+	139093760	139094462	139093760	139093841	139094393	139094462
1377	"ENSMUSG00000005677"	"Nr1i3"	chr1	+	171217075	171217430	171217075	171217221	171217313	171217430
1378	"ENSMUSG00000005677"	"Nr1i3"	chr1	+	171217075	171217430	171217075	171217221	171217316	171217430
1379	"ENSMUSG00000005677"	"Nr1i3"	chr1	+	171217313	171217731	171217313	171217430	171217625	171217731
1380	"ENSMUSG00000026080"	"Chst10"	chr1	-	38863866	38868086	38863866	38866035	38867980	38868086
1381	"ENSMUSG00000028469"	"Npr2"	chr4	+	43643605	43644187	43643605	43643683	43644082	43644187
1382	"ENSMUSG00000028469"	"Npr2"	chr4	+	43650148	43650492	43650148	43650323	43650393	43650492
1383	"ENSMUSG00000041945"	"Mfsd9"	chr1	-	40784376	40786210	40784376	40784506	40786166	40786210
1384	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48690370	48690948	48690370	48690513	48690776	48690948
1385	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48690370	48690948	48690370	48690457	48690841	48690948
1386	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48690370	48692060	48690370	48690457	48691365	48692060
1387	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48690370	48692060	48690370	48690948	48691397	48692060
1388	"ENSMUSG00000025962"	"Fastkd2"	chr1	+	63735462	63735968	63735462	63735571	63735844	63735968
1389	"ENSMUSG00000038084"	"Opa1"	chr16	+	29614125	29615164	29614125	29614198	29615048	29615164
1390	"ENSMUSG00000023277"	"Twf2"	chr9	+	106212731	106213063	106212731	106212836	106212937	106213063
1391	"ENSMUSG00000023277"	"Twf2"	chr9	+	106214100	106214477	106214100	106214251	106214355	106214477
1392	"ENSMUSG00000039637"	"Coro7"	chr16	-	4634298	4634907	4634298	4634430	4634588	4634907
1393	"ENSMUSG00000039637"	"Coro7"	chr16	-	4634298	4634907	4634298	4634430	4634761	4634907
1394	"ENSMUSG00000039637"	"Coro7"	chr16	-	4634588	4634907	4634588	4634681	4634761	4634907
1395	"ENSMUSG00000030493"	"Faap24"	chr7	-	35394974	35395376	35394974	35395127	35395236	35395376
1396	"ENSMUSG00000025220"	"Oga"	chr19	-	45776886	45778684	45776886	45777017	45778586	45778684
1397	"ENSMUSG00000024048"	"Myl12a"	chr17	-	70996109	70996895	70996109	70996271	70996696	70996895
1398	"ENSMUSG00000040455"	"Usp45"	chr4	+	21834234	21837872	21834234	21834571	21836573	21837872
1399	"ENSMUSG00000034911"	"Ushbp1"	chr8	-	71395049	71395469	71395049	71395171	71395339	71395469
1400	"ENSMUSG00000005514"	"Por"	chr5	+	135734382	135734706	135734382	135734528	135734620	135734706
1401	"ENSMUSG00000026672"	"Optn"	chr2	-	5020641	5021481	5020641	5021228	5021322	5021481
1402	"ENSMUSG00000064061"	"Dzip3"	chr16	-	48935498	48937073	48935498	48935586	48936969	48937073
1403	"ENSMUSG00000021701"	"Plk2"	chr13	+	110396275	110396720	110396275	110396392	110396590	110396720
1404	"ENSMUSG00000021701"	"Plk2"	chr13	+	110398372	110398808	110398372	110398470	110398678	110398808
1405	"ENSMUSG00000020680"	"Taf15"	chr11	+	83504641	83505104	83504641	83504710	83504830	83505104
1406	"ENSMUSG00000096840"	"Olfr136"	chr17	+	38334366	38336643	38334366	38334429	38335140	38336643
1407	"ENSMUSG00000034813"	"Grip1"	chr10	+	119985473	119986484	119985473	119985629	119986331	119986484
1408	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21342394	21342658	21342394	21342505	21342597	21342658
1409	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21342742	21343047	21342742	21342866	21342963	21343047
1410	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21347034	21347986	21347034	21347129	21347882	21347986
1411	"ENSMUSG00000057193"	"Slc44a2"	chr9	+	21347034	21347986	21347034	21347129	21347890	21347986
1412	"ENSMUSG00000032567"	"Aste1"	chr9	+	105396544	105397858	105396544	105396705	105396797	105397858
1413	"ENSMUSG00000032567"	"Aste1"	chr9	+	105396544	105397858	105396544	105396705	105397624	105397858
1414	"ENSMUSG00000022035"	"Ccdc25"	chr14	+	65851616	65854177	65851616	65851668	65854101	65854177
1415	"ENSMUSG00000030057"	"Cnbp"	chr6	-	87845121	87845557	87845121	87845320	87845464	87845557
1416	"ENSMUSG00000030057"	"Cnbp"	chr6	-	87845121	87845557	87845121	87845323	87845464	87845557
1417	"ENSMUSG00000030057"	"Cnbp"	chr6	-	87845121	87845793	87845121	87845557	87845655	87845793
1418	"ENSMUSG00000030057"	"Cnbp"	chr6	-	87845121	87845793	87845121	87845557	87845676	87845793
1419	"ENSMUSG00000052334"	"1700024B05Rik"	chr14	+	41998101	41998282	41998101	41998234	41998235	41998282
1420	"ENSMUSG00000017210"	"Med24"	chr11	-	98705118	98705602	98705118	98705267	98705521	98705602
1421	"ENSMUSG00000017210"	"Med24"	chr11	-	98716413	98718142	98716413	98716525	98717909	98718142
1422	"ENSMUSG00000063549"	"Olfr322"	chr11	+	58665549	58669528	58665549	58667623	58667833	58669528
1423	"ENSMUSG00000040482"	"Dxo"	chr17	+	34838547	34838683	34838547	34838574	34838627	34838683
1424	"ENSMUSG00000040482"	"Dxo"	chr17	+	34838547	34838907	34838547	34838683	34838812	34838907
1425	"ENSMUSG00000040482"	"Dxo"	chr17	+	34838812	34839137	34838812	34838907	34838986	34839137
1426	"ENSMUSG00000047153"	"Khnyn"	chr14	+	55885773	55887618	55885773	55885991	55886491	55887618
1427	"ENSMUSG00000049723"	"Mmp12"	chr9	+	7347405	7348832	7347405	7347538	7348526	7348832
1428	"ENSMUSG00000026860"	"Sh3glb2"	chr2	-	30345698	30346453	30345698	30345939	30346352	30346453
1429	"ENSMUSG00000038276"	"Asic3"	chr5	+	24415389	24415937	24415389	24415540	24415809	24415937
1430	"ENSMUSG00000038276"	"Asic3"	chr5	+	24417494	24417834	24417494	24417553	24417667	24417834
1431	"ENSMUSG00000074578"	"Zfas1"	chr2	+	167063220	167063727	167063220	167063297	167063635	167063727
1432	"ENSMUSG00000074578"	"Zfas1"	chr2	+	167065158	167065480	167065158	167065217	167065312	167065480
1433	"ENSMUSG00000074578"	"Zfas1"	chr2	+	167065158	167065480	167065158	167065217	167065433	167065480
1434	"ENSMUSG00000074578"	"Zfas1"	chr2	+	167065433	167065862	167065433	167065480	167065686	167065862
1435	"ENSMUSG00000004891"	"Nes"	chr3	+	87975420	87980451	87975420	87976580	87976712	87980451
1436	"ENSMUSG00000022622"	"Acr"	chr15	+	89569336	89569543	89569336	89569377	89569462	89569543
1437	"ENSMUSG00000089661"	"Mia"	chr7	-	27180168	27180833	27180168	27180279	27180699	27180833
